"","subj","word","rt","acc","wordLength","realpseudo","visit_age"
"1932",18,"open",0.51852,1,4,"real",17.9166666666667
"197",18,"then",0.45838,1,4,"real",17.9166666666667
"324",18,"even",0.6666,1,4,"real",17.9166666666667
"3392",18,"children",0.52255,1,8,"real",17.9166666666667
"65",12,"garden",0.572515,1,6,"real",19.6666666666667
"160",12,"then",0.638515,1,4,"real",19.6666666666667
"1971",12,"open",0.585045,1,4,"real",19.6666666666667
"313",12,"children",0.562905,1,8,"real",19.6666666666667
"3393",12,"even",0.718985,1,4,"real",19.6666666666667
"24",15,"garden",0.705545,1,6,"real",22.9166666666667
"102",15,"then",0.57354,1,4,"real",22.9166666666667
"147",15,"open",0.55363,1,4,"real",22.9166666666667
"3201",15,"even",0.50829,1,4,"real",22.9166666666667
"329",15,"children",0.838485,1,8,"real",22.9166666666667
"14",17,"garden",0.878135,0,6,"real",27.6666666666667
"107",17,"open",0.451955,1,4,"real",27.6666666666667
"152",17,"then",0.570035,1,4,"real",27.6666666666667
"355",17,"children",0.469385,1,8,"real",27.6666666666667
"367",17,"even",0.40405,0,4,"real",27.6666666666667
"701",16,"garden",0.648875,1,6,"real",28.6666666666667
"1101",16,"then",0.557105,1,4,"real",28.6666666666667
"119",16,"open",0.58063,1,4,"real",28.6666666666667
"322",16,"even",0.60561,1,4,"real",28.6666666666667
"385",16,"children",0.83304,1,8,"real",28.6666666666667
