"","subj","word","rt","acc","wordLength","realpseudo","visit_age"
"225",22,"paper",0.76602,1,5,"real",8.16666666666667
"2261",22,"able",0.949155,1,4,"real",8.16666666666667
"648",73,"famous",0.514615,1,6,"real",8.16666666666667
"780",73,"paper",0.252095,1,5,"real",8.16666666666667
"792",73,"able",0.395245,1,4,"real",8.16666666666667
"1197",26,"famous",0.902905,0,6,"real",8.91666666666667
"1287",26,"paper",0.45425,1,5,"real",8.91666666666667
"1300",26,"able",0.86546,0,4,"real",8.91666666666667
"1669",59,"famous",0.96749,1,6,"real",9
"1745",59,"able",1.1698,1,4,"real",9
"1784",59,"paper",2.770295,1,5,"real",9
"2151",60,"famous",0.555245,0,6,"real",8.25
"2271",60,"paper",1.30389,0,5,"real",8.25
"2296",60,"able",1.35868,0,4,"real",8.25
"2677",62,"famous",1.18809,1,6,"real",8.25
"2721",62,"paper",0.488085,0,5,"real",8.25
"2743",62,"able",1.787175,1,4,"real",8.25
"31701",66,"famous",1.31272,1,6,"real",8.25
"32661",66,"paper",0.007635,1,5,"real",8.25
"3293",66,"able",0.496275,0,4,"real",8.25
"3698",77,"famous",0.752025,0,6,"real",8.25
"3733",77,"paper",0.713025,1,5,"real",8.25
"3736",77,"able",3.13272,1,4,"real",8.25
"4153",89,"famous",1.099,0,6,"real",8.25
"4211",89,"paper",0.809,1,5,"real",8.25
"4226",89,"able",1.16,1,4,"real",8.25
"4660",109,"famous",0.317675,1,6,"real",8.25
"4766",109,"able",0.347805,1,4,"real",8.25
"4781",109,"paper",0.39037,1,5,"real",8.25
"5104",69,"famous",1.91163,1,6,"real",8.66666666666667
"5285",69,"paper",1.92268,0,5,"real",8.66666666666667
"5295",69,"able",1.334555,1,4,"real",8.66666666666667
"5614",95,"famous",0.032335,1,6,"real",8.66666666666667
"5729",95,"paper",1.770255,0,5,"real",8.66666666666667
"5742",95,"able",0.85929,0,4,"real",8.66666666666667
"6109",103,"famous",0.818325,1,6,"real",8.66666666666667
"6252",103,"able",0.58027,0,4,"real",8.66666666666667
"6255",103,"paper",0.447025,1,5,"real",8.66666666666667
"6698",22,"famous",1.345795,1,6,"real",8.16666666666667
"6725",22,"paper",0.76602,1,5,"real",8.16666666666667
"6726",22,"able",0.949155,1,4,"real",8.16666666666667
"7148",73,"famous",0.514615,1,6,"real",8.16666666666667
"7280",73,"paper",0.252095,1,5,"real",8.16666666666667
"7292",73,"able",0.395245,1,4,"real",8.16666666666667
"7626",76,"famous",1.04216,1,6,"real",8.41666666666667
"7711",76,"paper",1.0004,1,5,"real",8.41666666666667
"7757",76,"able",1.948285,1,4,"real",8.41666666666667
"8151",60,"famous",0.555245,0,6,"real",8.25
"8271",60,"paper",1.30389,0,5,"real",8.25
"8296",60,"able",1.35868,0,4,"real",8.25
"8677",62,"famous",1.18809,1,6,"real",8.25
"8721",62,"paper",0.488085,0,5,"real",8.25
"8743",62,"able",1.787175,1,4,"real",8.25
"9170",66,"famous",1.31272,1,6,"real",8.25
"9266",66,"paper",0.007635,1,5,"real",8.25
"9293",66,"able",0.496275,0,4,"real",8.25
"9698",77,"famous",0.752025,0,6,"real",8.25
"9733",77,"paper",0.713025,1,5,"real",8.25
"9736",77,"able",3.13272,1,4,"real",8.25
"10153",89,"famous",1.099,0,6,"real",8.25
"10211",89,"paper",0.809,1,5,"real",8.25
"10226",89,"able",1.16,1,4,"real",8.25
"10660",109,"famous",0.317675,1,6,"real",8.25
"10766",109,"able",0.347805,1,4,"real",8.25
"10781",109,"paper",0.39037,1,5,"real",8.25
"11143",78,"famous",1.029425,1,6,"real",8.08333333333333
"11230",78,"paper",0.763925,1,5,"real",8.08333333333333
"11286",78,"able",1.417445,1,4,"real",8.08333333333333
"11617",113,"famous",1.421,0,6,"real",8.08333333333333
"11781",113,"able",0.72,1,4,"real",8.08333333333333
"11789",113,"paper",0.718,0,5,"real",8.08333333333333
"12173",81,"famous",0.850495,1,6,"real",8.58333333333333
"12211",81,"able",0.839505,1,4,"real",8.58333333333333
"12234",81,"paper",0.64324,1,5,"real",8.58333333333333
"12658",57,"famous",0.785,0,6,"real",8.33333333333333
"12728",57,"able",0.889,1,4,"real",8.33333333333333
"12772",57,"paper",0.703,1,5,"real",8.33333333333333
"13186",88,"famous",0.86329,1,6,"real",8.33333333333333
"13253",88,"able",1.5227,1,4,"real",8.33333333333333
"13266",88,"paper",0.884405,1,5,"real",8.33333333333333
"13651",60,"famous",0.555245,0,6,"real",8.25
"13771",60,"paper",1.30389,0,5,"real",8.25
"13796",60,"able",1.35868,0,4,"real",8.25
"14177",62,"famous",1.18809,1,6,"real",8.25
"14221",62,"paper",0.488085,0,5,"real",8.25
"14243",62,"able",1.787175,1,4,"real",8.25
"14670",66,"famous",1.31272,1,6,"real",8.25
"14766",66,"paper",0.007635,1,5,"real",8.25
"14793",66,"able",0.496275,0,4,"real",8.25
"15198",77,"famous",0.752025,0,6,"real",8.25
"15233",77,"paper",0.713025,1,5,"real",8.25
"15236",77,"able",3.13272,1,4,"real",8.25
"15653",89,"famous",1.099,0,6,"real",8.25
"15711",89,"paper",0.809,1,5,"real",8.25
"15726",89,"able",1.16,1,4,"real",8.25
"16160",109,"famous",0.317675,1,6,"real",8.25
"16266",109,"able",0.347805,1,4,"real",8.25
"16281",109,"paper",0.39037,1,5,"real",8.25
"16658",91,"famous",0.864715,1,6,"real",8.75
"16759",91,"able",1.22259,1,4,"real",8.75
"16775",91,"paper",0.33403,0,5,"real",8.75
"17180",92,"famous",0.285515,0,6,"real",8.83333333333333
"17214",92,"paper",0.501825,1,5,"real",8.83333333333333
"17258",92,"able",0.346665,1,4,"real",8.83333333333333
"17652",94,"famous",0.70876,1,6,"real",8.83333333333333
"17701",94,"paper",1.224775,1,5,"real",8.83333333333333
"17780",94,"able",0.9332,1,4,"real",8.83333333333333
"18180",92,"famous",0.285515,0,6,"real",8.83333333333333
"18214",92,"paper",0.501825,1,5,"real",8.83333333333333
"18258",92,"able",0.346665,1,4,"real",8.83333333333333
"18652",94,"famous",0.70876,1,6,"real",8.83333333333333
"18701",94,"paper",1.224775,1,5,"real",8.83333333333333
"18780",94,"able",0.9332,1,4,"real",8.83333333333333
"19104",69,"famous",1.91163,1,6,"real",8.66666666666667
"19285",69,"paper",1.92268,0,5,"real",8.66666666666667
"19295",69,"able",1.334555,1,4,"real",8.66666666666667
"19614",95,"famous",0.032335,1,6,"real",8.66666666666667
"19729",95,"paper",1.770255,0,5,"real",8.66666666666667
"19742",95,"able",0.85929,0,4,"real",8.66666666666667
"20109",103,"famous",0.818325,1,6,"real",8.66666666666667
"20252",103,"able",0.58027,0,4,"real",8.66666666666667
"20255",103,"paper",0.447025,1,5,"real",8.66666666666667
"20604",69,"famous",1.91163,1,6,"real",8.66666666666667
"20785",69,"paper",1.92268,0,5,"real",8.66666666666667
"20795",69,"able",1.334555,1,4,"real",8.66666666666667
"21114",95,"famous",0.032335,1,6,"real",8.66666666666667
"21229",95,"paper",1.770255,0,5,"real",8.66666666666667
"21242",95,"able",0.85929,0,4,"real",8.66666666666667
"21609",103,"famous",0.818325,1,6,"real",8.66666666666667
"21752",103,"able",0.58027,0,4,"real",8.66666666666667
"21755",103,"paper",0.447025,1,5,"real",8.66666666666667
"22192",104,"famous",0.764615,0,6,"real",8.5
"22230",104,"able",0.40624,0,4,"real",8.5
"22246",104,"paper",1.149705,1,5,"real",8.5
"22651",60,"famous",0.555245,0,6,"real",8.25
"22771",60,"paper",1.30389,0,5,"real",8.25
"22796",60,"able",1.35868,0,4,"real",8.25
"23177",62,"famous",1.18809,1,6,"real",8.25
"23221",62,"paper",0.488085,0,5,"real",8.25
"23243",62,"able",1.787175,1,4,"real",8.25
"23670",66,"famous",1.31272,1,6,"real",8.25
"23766",66,"paper",0.007635,1,5,"real",8.25
"23793",66,"able",0.496275,0,4,"real",8.25
"24198",77,"famous",0.752025,0,6,"real",8.25
"24233",77,"paper",0.713025,1,5,"real",8.25
"24236",77,"able",3.13272,1,4,"real",8.25
"24653",89,"famous",1.099,0,6,"real",8.25
"24711",89,"paper",0.809,1,5,"real",8.25
"24726",89,"able",1.16,1,4,"real",8.25
"25160",109,"famous",0.317675,1,6,"real",8.25
"25266",109,"able",0.347805,1,4,"real",8.25
"25281",109,"paper",0.39037,1,5,"real",8.25
"25643",78,"famous",1.029425,1,6,"real",8.08333333333333
"25730",78,"paper",0.763925,1,5,"real",8.08333333333333
"25786",78,"able",1.417445,1,4,"real",8.08333333333333
"26117",113,"famous",1.421,0,6,"real",8.08333333333333
"26281",113,"able",0.72,1,4,"real",8.08333333333333
"26289",113,"paper",0.718,0,5,"real",8.08333333333333
"160",21,"famous",1.083885,1,6,"real",9.75
"223",21,"able",1.378915,1,4,"real",9.75
"258",21,"paper",1.177365,1,5,"real",9.75
"694",99,"famous",1.76639,0,6,"real",9.75
"704",99,"able",0.973895,1,4,"real",9.75
"7451",99,"paper",0.886595,1,5,"real",9.75
"1104",100,"famous",0.48559,1,6,"real",9.75
"1237",100,"able",0.78681,1,4,"real",9.75
"1243",100,"paper",1.843295,1,5,"real",9.75
"1641",23,"famous",1.47886,1,6,"real",9.25
"17451",23,"paper",0.73996,1,5,"real",9.25
"1749",23,"able",9.755645,1,4,"real",9.25
"2146",39,"famous",0.673815,0,6,"real",9.25
"2206",39,"able",1.484105,1,4,"real",9.25
"2235",39,"paper",1.162065,1,5,"real",9.25
"2674",40,"famous",0.76873,1,6,"real",9.25
"2770",40,"paper",0.63329,0,5,"real",9.25
"2790",40,"able",1.077525,1,4,"real",9.25
"3101",84,"famous",1.39661,1,6,"real",9.25
"3282",84,"paper",0.931825,1,5,"real",9.25
"3289",84,"able",1.068875,1,4,"real",9.25
"3684",118,"famous",0.751775,1,6,"real",9.25
"3708",118,"paper",0.567635,1,5,"real",9.25
"3709",118,"able",0.984125,1,4,"real",9.25
"4110",24,"famous",1.497225,1,6,"real",9.58333333333333
"4290",24,"able",1.36801,1,4,"real",9.58333333333333
"4297",24,"paper",2.40751,0,5,"real",9.58333333333333
"4633",63,"famous",0.735325,1,6,"real",9.83333333333333
"4748",63,"able",1.189745,1,4,"real",9.83333333333333
"4752",63,"paper",1.193845,1,5,"real",9.83333333333333
"5168",72,"famous",0.469255,1,6,"real",9.33333333333333
"5213",72,"paper",0.6658,0,5,"real",9.33333333333333
"5278",72,"able",1.584975,1,4,"real",9.33333333333333
"56701",120,"famous",1.69853,1,6,"real",9.33333333333333
"5735",120,"paper",0.847805,1,5,"real",9.33333333333333
"5765",120,"able",3.20039,1,4,"real",9.33333333333333
"6155",70,"famous",0.566605,1,6,"real",9.41666666666667
"6212",70,"paper",0.56885,1,5,"real",9.41666666666667
"6296",70,"able",1.055495,1,4,"real",9.41666666666667
"6629",75,"famous",0.65622,1,6,"real",9.41666666666667
"6720",75,"able",0.69299,1,4,"real",9.41666666666667
"6782",75,"paper",0.585995,1,5,"real",9.41666666666667
"7123",117,"famous",0.66354,1,6,"real",9.41666666666667
"7270",117,"paper",0.851175,1,5,"real",9.41666666666667
"7277",117,"able",0.89838,1,4,"real",9.41666666666667
"7647",119,"famous",1.123895,1,6,"real",9.41666666666667
"7707",119,"able",1.054395,1,4,"real",9.41666666666667
"7777",119,"paper",1.282865,1,5,"real",9.41666666666667
"8141",23,"famous",1.47886,1,6,"real",9.25
"8245",23,"paper",0.73996,1,5,"real",9.25
"8249",23,"able",9.755645,1,4,"real",9.25
"8646",39,"famous",0.673815,0,6,"real",9.25
"8706",39,"able",1.484105,1,4,"real",9.25
"8735",39,"paper",1.162065,1,5,"real",9.25
"9174",40,"famous",0.76873,1,6,"real",9.25
"9270",40,"paper",0.63329,0,5,"real",9.25
"9290",40,"able",1.077525,1,4,"real",9.25
"9601",84,"famous",1.39661,1,6,"real",9.25
"9782",84,"paper",0.931825,1,5,"real",9.25
"9789",84,"able",1.068875,1,4,"real",9.25
"10184",118,"famous",0.751775,1,6,"real",9.25
"10208",118,"paper",0.567635,1,5,"real",9.25
"10209",118,"able",0.984125,1,4,"real",9.25
