"","subj","word","rt","acc","wordLength","realpseudo","visit_age"
"30611",82,"vesural",0.565955,1,7,"pseudo","12.92"
"30612",82,"new",0.57357,1,3,"real","12.92"
"30613",82,"strong",0.482455,1,6,"real","12.92"
"30614",82,"into",0.59785,1,4,"real","12.92"
"30615",82,"sould",0.779005,1,5,"pseudo","12.92"
"30616",82,"finally",0.55997,1,7,"real","12.92"
"30617",82,"almost",0.618065,1,6,"real","12.92"
"30618",82,"accastanct",0.53372,1,10,"pseudo","12.92"
"30619",82,"wread",0.46637,1,5,"pseudo","12.92"
"30620",82,"brubs",0.598105,1,5,"pseudo","12.92"
"30621",82,"timelly",0.748395,1,7,"pseudo","12.92"
"30622",82,"repress",0.834405,1,7,"real","12.92"
"30623",82,"garment",0.63306,0,7,"real","12.92"
"30624",82,"number",0.766635,1,6,"real","12.92"
"30625",82,"could",0.637005,1,5,"real","12.92"
"30626",82,"insows",0.63223,1,6,"pseudo","12.92"
"30627",82,"knew",1.15573,1,4,"real","12.92"
"30628",82,"tha",0.684225,1,3,"pseudo","12.92"
"30629",82,"mpju",0.854195,1,4,"pseudo","12.92"
"30630",82,"charring",0.76192,1,8,"real","12.92"
"30631",82,"oban",0.18508,1,4,"pseudo","12.92"
"30632",82,"cag",0.65723,1,3,"pseudo","12.92"
"30633",82,"justice",0.606715,1,7,"real","12.92"
"30634",82,"chanding",0.68016,1,8,"pseudo","12.92"
"30635",82,"power",0.70234,1,5,"real","12.92"
"30636",82,"cowbim",0.633315,1,6,"pseudo","12.92"
"30637",82,"med",0.58395,1,3,"pseudo","12.92"
"30638",82,"arf",0.430965,1,3,"pseudo","12.92"
"30639",82,"liffs",0.434655,1,5,"pseudo","12.92"
"30640",82,"is",0.67886,1,2,"real","12.92"
"30641",82,"sildal",0.635305,1,6,"pseudo","12.92"
"30642",82,"cowboy",0.5634,1,6,"real","12.92"
"30643",82,"twew",0.517415,1,4,"pseudo","12.92"
"30644",82,"lame",0.515985,1,4,"real","12.92"
"30645",82,"must",0.464695,0,4,"real","12.92"
"30646",82,"fing",0.483445,0,4,"pseudo","12.92"
"30647",82,"lape",0.78018,1,4,"pseudo","12.92"
"30648",82,"ypla",0.78715,1,4,"pseudo","12.92"
"30649",82,"famous",0.737925,1,6,"real","12.92"
"30650",82,"serning",0.872035,1,7,"pseudo","12.92"
"30651",82,"configuration",0.836285,1,13,"real","12.92"
"30652",82,"then",0.633425,1,4,"real","12.92"
"30653",82,"tascer",0.77797,1,6,"pseudo","12.92"
"30654",82,"knead",0.812425,1,5,"real","12.92"
"30655",82,"tried",0.57835,1,5,"real","12.92"
"30656",82,"inni",0.52481,1,4,"pseudo","12.92"
"30657",82,"reverse",0.57718,1,7,"real","12.92"
"30658",82,"naw",0.58296,1,3,"pseudo","12.92"
"30659",82,"totoseneian",0.60174,1,11,"pseudo","12.92"
"30660",82,"clought",0.48834,1,7,"pseudo","12.92"
"30661",82,"jump",0.71773,1,4,"real","12.92"
"30662",82,"strosh",0.765,1,6,"pseudo","12.92"
"30663",82,"pumer",2.595405,1,5,"pseudo","12.92"
"30664",82,"quen",0.734025,1,4,"pseudo","12.92"
"30665",82,"fasees",1.51685,1,6,"pseudo","12.92"
"30666",82,"of",19.511945,0,2,"real","12.92"
"30667",82,"vlei",0.57783,1,4,"pseudo","12.92"
"30668",82,"short",0.55755,1,5,"real","12.92"
"30669",82,"jostile",0.68406,1,7,"pseudo","12.92"
"30670",82,"the",0.585045,1,3,"real","12.92"
"30671",82,"albust",0.595285,1,6,"pseudo","12.92"
