"","rt"
"8135",10.33193
"8136",6.942295
"8137",2.90441
"8138",0.94391
"8139",0.686475
"8140",0.75783
"8141",2.862815
"8142",1.25054
"8143",1.0621
"8144",1.00033
"8145",0.99435
"8146",0.516445
"8147",0.693485
"8148",2.595565
"8149",0.9254
"8150",1.017345
"8151",0.555245
"8152",0.400175
"8153",0.336185
"8154",1.00057
"8155",18.298755
"8156",4.28582
"8157",3.894865
"8158",1.39222
"8159",1.41759
"8160",0.623675
"8161",0.39159
"8162",0.395295
"8163",0.906485
"8164",0.639295
"8165",1.53424
"8166",0.983945
"8167",1.861395
"8168",1.89679
"8169",0.32698
"8170",0.40176
"8171",0.29982
"8172",0.92717
"8173",1.919375
"8174",0.737625
"8175",1.520035
"8176",0.20524
"8177",0.843515
"8178",1.11746
"8179",1.18311
"8180",1.29331
"8181",3.856295
"8182",2.72766
"8183",3.53552
"8184",1.753405
"8185",1.52768
"8186",3.82091
"8187",2.15098
"8188",1.888365
"8189",1.35093
"8190",2.618125
"8191",1.119085
"8192",1.30042
"8193",2.2039
"8194",1.61197
"8195",0.499755
"8196",1.453175
"8197",1.039705
"8198",0.853785
"8199",1.51709
"8200",1.212545
"8201",0.876325
"8202",4.58437
"8203",1.284875
"8204",1.916505
"8205",0.96965
"8206",1.05981
"8207",1.7558
"8208",1.683175
"8209",1.739865
"8210",1.33636
"8211",0.94049
"8212",1.90579
"8213",1.63599
"8214",1.61794
"8215",2.748005
"8216",2.85495
"8217",1.70123
"8218",1.12111
"8219",0.788525
"8220",11.558935
"8221",1.57897
"8222",1.61966
"8223",2.920675
"8224",2.69139
"8225",2.30318
"8226",2.637485
"8227",1.657185
"8228",1.43352
"8229",1.692705
"8230",6.941655
"8231",1.61749
"8232",1.040235
"8233",8.53179
"8234",1.704515
"8235",21.316555
"8236",3.41975
"8237",1.38588
"8238",1.37719
"8239",0.81929
"8240",3.541905
"8241",2.294295
"8242",0.642675
"8243",2.0855
"8244",1.28586
"8245",1.27778
"8246",0.54415
"8247",0.857245
"8248",0.833705
"8249",2.243655
"8250",2.65698
"8251",0.87151
"8252",0.69234
"8253",0.6835
"8254",0.515945
"8255",0.88311
"8256",45.099965
"8257",0.708125
"8258",5.055625
"8259",0.485635
"8260",0.77004
"8261",0.72008
"8262",0.40105
"8263",0.81998
"8264",0.73504
"8265",0.63516
"8266",0.60135
"8267",0.501405
"8268",1.16899
"8269",1.236265
"8270",1.42032
"8271",1.30389
"8272",0.40017
"8273",0.42397
"8274",0.453805
"8275",2.05129
"8276",0.617075
"8277",1.984635
"8278",1.171115
"8279",0.818055
"8280",1.452255
"8281",0.67269
"8282",13.8732
"8283",0.335615
"8284",3.45796
"8285",0.55118
"8286",0.487115
"8287",1.053515
"8288",0.619145
"8289",0.492775
"8290",4.442035
"8291",0.11065
"8292",0.75068
"8293",0.90264
"8294",1.700435
"8295",2.32318
"8296",1.35868
"8297",11.41587
"8298",0.851195
"8299",0.80565
"8300",1.87008
"8301",1.336935
"8302",0.58834
"8303",0.367285
"8304",0.50077
"8305",0.675705
"8306",11.910635
"8307",2.07843
"8308",0.666575
"8309",1.03369
"8310",0.97295
"8311",1.96819
"8312",0.680755
"8313",29.322175
"8314",0.958745
"8315",1.384545
"8316",0.44993
"8317",0.850545
"8318",1.756255
"8319",1.200595
"8320",1.317145
"8321",10.524535
"8322",1.86847
"8323",1.48473
"8324",1.002135
"8325",0.986865
"8326",1.10935
"8327",2.101885
"8328",1.43802
"8329",3.471095
"8330",1.86769
"8331",1.593845
"8332",0.60447
"8333",0.63386
"8334",9.10851
"8335",0.441345
"8336",2.823475
"8337",1.43459
"8338",0.28309
"8339",21.068795
"8340",6.96227
"8341",2.13689
"8342",1.87355
"8343",0.667195
"8344",2.351585
"8345",0.76636
"8346",0.875485
"8347",1.491585
"8348",0.952975
"8349",5.25269
"8350",24.264295
"8351",0.86741
"8352",0.30502
"8353",0.5598
"8354",0.43749
"8355",1.07774
"8356",1.426095
"8357",4.290045
"8358",8.931695
"8359",1.6039
"8360",0.70113
"8361",1.44255
"8362",1.617495
"8363",1.183185
"8364",2.317935
"8365",1.220725
"8366",1.651315
"8367",1.48489
"8368",1.276705
"8369",2.71923
"8370",6.233735
"8371",1.88717
"8372",1.684745
"8373",1.278535
"8374",0.71775
"8375",0.83883
"8376",1.20736
"8377",0.852435
"8378",1.687985
"8379",2.106605
"8380",2.4385
"8381",0.768145
"8382",1.568575
"8383",2.835455
"8384",1.474315
"8385",3.32296
"8386",48.43512
"8387",2.89202
"8388",1.03332
"8389",17.33658
"8390",26.34387
"8391",0.85942
"8392",1.417005
"8393",1.122875
"8394",1.033745
"8395",0.867655
"8396",0.7698
"8397",1.23926
"8398",0.6848
"8399",0.4843
"8400",0.30078
"8401",1.100505
"8402",0.521745
"8403",0.441525
"8404",0.173545
"8405",0.27403
"8406",0.40124
"8407",10.798535
"8408",6.382255
"8409",2.928125
"8410",0.772955
"8411",0.63262
"8412",67.04254
"8413",0.97191
"8414",0.79104
"8415",0.5029
"8416",0.85
"8417",1.790845
"8418",1.08553
"8419",0.63822
"8420",0.529155
"8421",0.67585
"8422",1.77583
"8423",3.965435
"8424",0.67573
"8425",0.54475
"8426",1.20658
"8427",37.08957
"8428",0.371365
"8429",0.86013
"8430",1.51792
"8431",1.01766
"8432",5.431435
"8433",2.58791
"8434",6.012115
"8435",0.471785
"8436",0.733735
"8437",0.967655
"8438",2.987315
"8439",0.066565
"8440",1.0841
"8441",0.883955
"8442",1.31538
"8443",3.78472
"8444",11.570565
"8445",0.944465
"8446",0.685405
"8447",0.38774
"8448",0.4102
"8449",0.637665
"8450",0.640245
"8451",0.970735
"8452",1.369395
"8453",0.85896
"8454",82.063855
"8455",1.10386
"8456",21.77431
"8457",10.20777
"8458",1.992155
"8459",1.52288
"8460",1.834945
"8461",1.75388
"8462",4.54631
"8463",1.243695
"8464",1.176785
"8465",2.15516
"8466",0.90915
"8467",0.516305
"8468",3.715205
"8469",3.356825
"8470",1.558295
"8471",2.15805
"8472",1.81064
"8473",4.00273
"8474",3.23807
"8475",1.776525
"8476",3.843135
"8477",3.370585
"8478",16.28275
"8479",1.737875
"8480",3.43948
"8481",15.749755
"8482",1.3342
"8483",0.991645
"8484",1.293795
"8485",1.2651
"8486",1.37272
"8487",0.09152
"8488",1.3434
"8489",2.57547
"8490",2.293135
"8491",8.594285
"8492",1.27097
"8493",5.10561
"8494",1.293645
"8495",1.950075
"8496",1.73717
"8497",1.35718
"8498",1.3863
"8499",1.26732
"8500",10.86263
"8501",1.34641
"8502",0.865465
"8503",0.883085
"8504",0.71882
"8505",0.297405
"8506",0.35139
"8507",0.767995
"8508",0.789015
"8509",3.28108
"8510",1.12974
"8511",0.98578
"8512",1.39759
"8513",1.08018
"8514",1.07927
"8515",1.301845
"8516",1.052535
"8517",0.952555
"8518",0.99892
"8519",0.478015
"8520",0.48243
"8521",0.56667
"8522",0.468325
"8523",0.181695
"8524",1.397565
"8525",2.038245
"8526",3.23104
"8527",0.682385
"8528",1.60104
"8529",0.721625
"8530",3.23136
"8531",0.348135
"8532",0.28561
"8533",0.553975
"8534",0.351225
"8535",0.348615
"8536",0.33127
"8537",0.296285
"8538",0.352495
"8539",1.148105
"8540",0.547925
"8541",0.002145
"8542",0.25228
"8543",0.07005
"8544",0.01833
"8545",0.36466
"8546",0.33098
"8547",0.329835
"8548",0.23617
"8549",0.314705
"8550",0.447635
"8551",0.88351
"8552",0.462475
"8553",0.54804
"8554",0.63137
"8555",0.254005
"8556",1.06686
"8557",1.1512
"8558",0.69965
"8559",0.43369
"8560",0.41419
"8561",0.170445
"8562",0.699775
"8563",0.41911
"8564",0.48132
"8565",0.30203
"8566",0.40068
"8567",0.731485
"8568",0.27734
"8569",0.438145
"8570",0.346825
"8571",0.328325
"8572",0.41593
"8573",0.314275
"8574",0.56408
"8575",0.43303
"8576",0.325065
"8577",0.49962
"8578",0.368545
"8579",3.160715
"8580",0.002
"8581",0.29891
"8582",0.19822
"8583",0.33542
"8584",0.3506
"8585",0.305185
"8586",0.51352
"8587",0.53534
"8588",0.2291
"8589",0.284335
"8590",0.949945
"8591",0.364935
"8592",0.68811
"8593",0.322185
"8594",0.365005
"8595",0.53217
"8596",0.468805
"8597",1.006325
"8598",1.033025
"8599",1.36537
"8600",0.977335
"8601",1.24795
"8602",0.81204
"8603",0.332495
"8604",0.232155
"8605",0.168075
"8606",0.3201
"8607",1.331455
"8608",0.26285
"8609",1.3454
"8610",0.299015
"8611",1.144235
"8612",0.631705
"8613",0.355455
"8614",0.211905
"8615",1.44313
"8616",0.96494
"8617",1.20126
"8618",0.885285
"8619",1.213075
"8620",0.79926
"8621",1.05762
"8622",0.97152
"8623",1.10304
"8624",1.575435
"8625",2.476805
"8626",0.388335
"8627",0.34914
"8628",0.102645
"8629",0.47176
"8630",1.14804
"8631",1.084695
"8632",0.767355
"8633",0.49634
"8634",0.70246
"8635",0.264045
"8636",0.33141
"8637",0.30503
"8638",0.08873
"8639",0.189475
"8640",0.84747
"8641",0.531445
"8642",0.31406
"8643",0.264715
"8644",0.00218
"8645",0.00235
"8646",0.00222
"8647",0.702145
"8648",0.53696
"8649",0.102475
"8650",0.471675
"8651",0.413875
"8652",0.52395
"8653",0.08576
"8654",0.014635
"8655",0.069535
"8656",0.749275
"8657",0.452455
"8658",0.15044
"8659",0.5015
"8660",0.02703
"8661",0.432595
"8662",0.12023
"8663",0.264455
"8664",0.048905
"8665",0.34698
"8666",0.10048
"8667",0.051045
"8668",0.09834
"8669",0.435475
"8670",0.047795
"8671",0.14956
"8672",0.538235
"8673",1.231775
"8674",1.76918
"8675",0.76555
"8676",1.050935
"8677",1.18809
"8678",1.036755
"8679",1.769355
"8680",1.08526
"8681",0.98041
"8682",2.115135
"8683",2.75084
"8684",0.83901
"8685",1.48659
"8686",2.318805
"8687",2.167265
"8688",0.73177
"8689",1.76497
"8690",0.015935
"8691",0.76762
"8692",0.014645
"8693",0.43083
"8694",0.298645
"8695",0.380555
"8696",0.328415
"8697",0.26699
"8698",0.334555
"8699",0.30539
"8700",0.255715
"8701",0.508715
"8702",1.133205
"8703",0.299535
"8704",0.39992
"8705",1.33514
"8706",0.378965
"8707",0.350665
"8708",0.299325
"8709",0.57127
"8710",0.27249
"8711",0.501345
"8712",0.70109
"8713",0.41984
"8714",0.310515
"8715",0.251545
"8716",0.031415
"8717",0.457805
"8718",0.3601
"8719",0.87402
"8720",0.39851
"8721",0.488085
"8722",0.47601
"8723",1.263785
"8724",1.88666
"8725",2.442075
"8726",1.467625
"8727",1.052875
"8728",16.23933
"8729",1.07028
"8730",1.57538
"8731",0.533245
"8732",0.76389
"8733",0.599485
"8734",1.237395
"8735",0.554845
"8736",0.349955
"8737",0.48546
"8738",0.752575
"8739",1.43484
"8740",0.83471
"8741",1.30095
"8742",0.43301
"8743",1.787175
"8744",1.467975
"8745",1.782365
"8746",1.182765
"8747",1.905275
"8748",1.301305
"8749",5.738115
"8750",1.36814
"8751",1.066335
"8752",2.001545
"8753",0.78472
"8754",1.02214
"8755",1.319105
"8756",0.43538
"8757",0.66969
"8758",0.93566
"8759",0.919615
"8760",1.28612
"8761",0.07246
"8762",0.284455
"8763",0.28611
"8764",0.264325
"8765",0.0349
"8766",0.05137
"8767",0.13651
"8768",0.122375
"8769",0.08165
"8770",0.51731
"8771",0.18655
"8772",0.11825
"8773",0.151775
"8774",0.401995
"8775",0.351705
"8776",0.361
"8777",0.001635
"8778",0.436265
"8779",0.200245
"8780",0.26719
"8781",0.18314
"8782",0.068535
"8783",0.420955
"8784",0.436485
"8785",0.570905
"8786",0.450855
"8787",0.633695
"8788",0.084995
"8789",0.18552
"8790",1.42338
"8791",0.717775
"8792",0.8189
"8793",0.768805
"8794",1.40023
"8795",2.31976
"8796",4.21951
"8797",1.32301
"8798",1.318145
"8799",0.74988
"8800",0.62228
"8801",1.058005
"8802",0.376595
"8803",0.243865
"8804",0.291115
"8805",0.26829
"8806",0.58212
"8807",0.2989
"8808",0.202885
"8809",0.175735
"8810",0.05292
"8811",0.31909
"8812",0.683585
"8813",0.50261
"8814",0.44732
"8815",1.026355
"8816",0.65926
"8817",0.623335
"8818",0.25058
"8819",0.218185
"8820",0.18904
"8821",0.273255
"8822",0.57531
"8823",0.305255
"8824",0.75475
"8825",0.026115
"8826",0.898075
"8827",3.22464
"8828",0.327535
"8829",0.0625
"8830",0.601685
"8831",0.111265
"8832",0.49082
"8833",0.136415
"8834",0.319545
"8835",0.123895
"8836",0.586475
"8837",0.634515
"8838",0.28474
"8839",0.05575
"8840",0.131725
"8841",0.63029
"8842",0.270115
"8843",0.284415
"8844",0.250125
"8845",0.367065
"8846",0.30268
"8847",0.102305
"8848",0.13533
"8849",0.15566
"8850",0.952485
"8851",0.76986
"8852",0.356385
"8853",0.25141
"8854",1.219125
"8855",0.68475
"8856",0.118405
"8857",0.0371
"8858",0.08599
"8859",1.065625
"8860",0.851465
"8861",0.1864
"8862",0.14785
"8863",0.26867
"8864",0.60396
"8865",0.002205
"8866",0.118235
"8867",0.26971
"8868",0.067415
"8869",0.38407
"8870",0.31917
"8871",0.86961
"8872",0.47249
"8873",0.70277
"8874",0.13759
"8875",0.52636
"8876",0.2032
"8877",0.31801
"8878",0.20289
"8879",0.251285
"8880",0.300005
"8881",1.48565
"8882",1.23604
"8883",0.91884
"8884",1.79202
"8885",0.91693
"8886",0.448475
"8887",1.037675
"8888",1.503075
"8889",0.86904
"8890",1.13087
"8891",1.5853
"8892",1.06831
"8893",1.068345
"8894",0.769265
"8895",1.218085
"8896",1.586745
"8897",0.8366
"8898",0.319765
"8899",0.187715
"8900",0.407055
"8901",3.043855
"8902",0.643325
"8903",0.278395
"8904",0.26596
"8905",0.08168
"8906",0.064965
"8907",0.05967
"8908",0.099745
"8909",0.504605
"8910",1.76453
"8911",1.06844
"8912",0.765465
"8913",0.002255
"8914",0.0158
"8915",0.325335
"8916",0.04116
"8917",0.53094
"8918",0.935355
"8919",0.2847
"8920",0.851715
"8921",0.1049
"8922",0.77199
"8923",0.371285
"8924",0.945755
"8925",0.461195
"8926",0.868365
"8927",15.89246
"8928",0.99638
"8929",0.86967
"8930",0.23617
"8931",0.303075
"8932",0.586925
"8933",0.269585
"8934",0.12456
"8935",0.32037
"8936",0.266595
"8937",0.25139
"8938",0.43447
"8939",0.454585
"8940",0.21959
"8941",1.201125
"8942",0.351465
"8943",0.9532
"8944",0.38633
"8945",1.250405
"8946",2.80214
"8947",1.38639
"8948",1.50582
"8949",2.00263
"8950",1.30324
"8951",0.852445
"8952",0.33618
"8953",0.518115
"8954",0.65292
"8955",0.851545
"8956",0.235905
"8957",0.25397
"8958",0.353785
"8959",0.51954
"8960",0.88612
"8961",0.63632
"8962",0.73515
"8963",1.15176
"8964",0.83631
"8965",1.152515
"8966",1.723105
"8967",1.73402
"8968",0.850725
"8969",0.89482
"8970",1.027405
"8971",0.6863
"8972",0.569015
"8973",0.335435
"8974",0.335145
"8975",0.353805
"8976",0.334635
"8977",0.434575
"8978",0.28547
"8979",0.668795
"8980",0.9045
"8981",0.98621
"8982",0.38533
"8983",1.08609
"8984",0.486015
"8985",0.58956
"8986",0.934825
"8987",1.12079
"8988",0.953675
"8989",0.80026
"8990",0.835455
"8991",0.96843
"8992",0.735745
"8993",0.80151
"8994",1.75384
"8995",1.37416
"8996",1.05357
"8997",0.836565
"8998",1.38666
"8999",1.085495
"9000",1.07998
"9001",4.10675
"9002",0.99478
"9003",1.056205
"9004",1.691025
"9005",1.542305
"9006",1.05797
"9007",0.902905
"9008",1.905705
"9009",0.983305
"9010",2.96069
"9011",2.37257
"9012",1.17345
"9013",1.190115
"9014",2.131685
"9015",1.663945
"9016",1.68977
"9017",1.04028
"9018",1.04139
"9019",1.1931
"9020",1.296405
"9021",3.104545
"9022",0.894495
"9023",0.893625
"9024",3.373745
"9025",0.954125
"9026",1.11092
"9027",1.725315
"9028",1.72605
"9029",1.18985
"9030",0.854495
"9031",1.40777
"9032",0.856075
"9033",0.95675
"9034",0.973585
"9035",1.30829
"9036",0.465595
"9037",0.129955
"9038",0.92869
"9039",0.672205
"9040",0.89724
"9041",2.411225
"9042",2.38815
"9043",0.910465
"9044",1.597545
"9045",1.554295
"9046",1.764475
"9047",1.45972
"9048",2.035885
"9049",2.511075
"9050",2.87972
"9051",1.891225
"9052",1.418835
"9053",1.695895
"9054",2.17113
"9055",0.8279
"9056",1.1674
"9057",2.479175
"9058",0.82827
"9059",1.446355
"9060",1.710415
"9061",1.39041
"9062",1.574025
"9063",1.92431
"9064",1.525215
"9065",1.07773
"9066",1.489205
"9067",1.33959
"9068",1.241995
"9069",3.625345
"9070",0.98008
"9071",1.01101
"9072",1.13499
"9073",1.22163
"9074",1.9628
"9075",1.19821
"9076",1.473375
"9077",1.36914
"9078",1.34845
"9079",1.057015
"9080",1.032505
"9081",3.388005
"9082",1.462645
"9083",0.80705
"9084",1.52271
"9085",1.223655
"9086",1.820985
"9087",1.191315
"9088",1.40943
"9089",0.88879
"9090",1.81982
"9091",1.177545
"9092",1.27368
"9093",1.640385
"9094",1.35682
"9095",1.14261
"9096",1.547275
"9097",0.945365
"9098",1.482425
"9099",1.10494
"9100",1.24088
"9101",1.824645
"9102",0.65756
"9103",1.32633
"9104",0.90556
"9105",0.806635
"9106",1.899875
"9107",0.744055
"9108",0.842375
"9109",2.237795
"9110",1.248325
"9111",1.65664
"9112",1.538135
"9113",1.84408
"9114",1.92406
"9115",0.96484
"9116",0.72202
"9117",3.475385
"9118",1.568925
"9119",1.18023
"9120",1.293495
"9121",1.733015
"9122",1.14098
"9123",0.666595
"9124",2.65669
"9125",0.86228
"9126",1.272095
"9127",1.618995
"9128",1.35739
"9129",2.812325
"9130",1.374535
"9131",2.177415
"9132",1.508865
"9133",1.11561
"9134",1.62644
"9135",0.59243
"9136",0.608925
"9137",1.50775
"9138",1.48231
"9139",1.773405
"9140",1.490935
"9141",1.15866
"9142",1.30316
"9143",1.350905
"9144",1.077115
"9145",2.87308
"9146",1.1271
"9147",1.07421
"9148",1.41367
"9149",1.806295
"9150",1.403735
"9151",1.61291
"9152",1.60633
"9153",1.910675
"9154",1.89263
"9155",1.87515
"9156",1.711115
"9157",1.54347
"9158",1.49748
"9159",1.36146
"9160",2.535595
"9161",1.50975
"9162",1.208425
"9163",1.238995
"9164",1.642295
"9165",2.175225
"9166",1.74531
"9167",2.008005
"9168",1.65879
"9169",1.161885
"9170",1.31272
"9171",1.511325
"9172",0.63907
"9173",0.9127
"9174",0.609015
"9175",1.519295
"9176",1.089965
"9177",1.05503
"9178",0.892235
"9179",1.440575
"9180",0.95177
"9181",2.176015
"9182",1.16408
"9183",2.040535
"9184",1.146845
"9185",1.5711
"9186",1.59068
"9187",1.568835
"9188",1.124605
"9189",1.761205
"9190",1.336025
"9191",1.255605
"9192",1.225115
"9193",1.456925
"9194",1.222515
"9195",1.141455
"9196",1.17142
"9197",1.440715
"9198",1.095755
"9199",1.457225
"9200",1.3097
"9201",5.889325
"9202",1.67691
"9203",1.02806
"9204",0.90585
"9205",1.819755
"9206",1.028495
"9207",0.962605
"9208",0.85518
"9209",0.94561
"9210",1.239975
"9211",1.230285
"9212",1.147985
"9213",1.199625
"9214",1.148655
"9215",0.971495
"9216",2.04235
"9217",1.07081
"9218",0.87212
"9219",1.668325
"9220",1.158835
"9221",1.57018
"9222",1.345025
"9223",0.557735
"9224",1.10615
"9225",1.522815
"9226",3.044335
"9227",1.04167
"9228",1.17027
"9229",0.88808
"9230",1.110005
"9231",0.876805
"9232",1.74654
"9233",0.953445
"9234",1.02096
"9235",1.15998
"9236",0.754245
"9237",1.30397
"9238",1.303305
"9239",1.328465
"9240",0.974275
"9241",1.06487
"9242",1.07399
"9243",1.52616
"9244",1.73829
"9245",3.891955
"9246",1.51966
"9247",1.281635
"9248",1.422625
"9249",1.42416
"9250",1.489905
"9251",3.238515
"9252",1.0272
"9253",1.42568
"9254",1.1065
"9255",0.576985
"9256",1.41978
"9257",1.306945
"9258",0.99625
"9259",1.242795
"9260",1.23869
"9261",1.741125
"9262",1.238985
"9263",1.00543
"9264",0.129015
"9265",0.092785
"9266",0.007635
"9267",0.072715
"9268",0.14078
"9269",0.05822
"9270",0.105445
"9271",0.072235
"9272",0.14895
"9273",0.409655
"9274",0.22268
"9275",0.55475
"9276",0.27255
"9277",0.14031
"9278",0.007045
"9279",0.047725
"9280",0.042355
"9281",0.095545
"9282",0.15633
"9283",0.2112
"9284",0.15598
"9285",0.0438
"9286",0.07376
"9287",0.12312
"9288",0.364875
"9289",0.521975
"9290",0.655855
"9291",0.86559
"9292",0.51263
"9293",0.496275
"9294",1.313305
"9295",0.457205
"9296",0.391285
"9297",1.114995
"9298",0.773515
"9299",1.011485
"9300",0.032135
"9301",1.199655
"9302",0.15816
"9303",0.20718
"9304",0.054595
"9305",0.09038
"9306",0.12283
"9307",0.058
"9308",0.158045
"9309",0.082855
"9310",0.310865
"9311",0.08954
"9312",0.02495
"9313",0.140485
"9314",0.57353
"9315",0.564335
"9316",0.85035
"9317",1.04205
"9318",0.47286
"9319",0.85537
"9320",0.62713
"9321",0.80658
"9322",0.680215
"9323",0.57306
"9324",0.639615
"9325",0.783805
"9326",1.27575
"9327",0.857435
"9328",1.59271
"9329",0.255215
"9330",0.172085
"9331",0.0606
"9332",0.33001
"9333",0.407875
"9334",0.422605
"9335",0.553095
"9336",0.61091
"9337",0.52352
"9338",0.115705
"9339",0.112315
"9340",0.00998
"9341",0.24595
"9342",0.0082
"9343",0.008335
"9344",0.190965
"9345",0.39379
"9346",0.37507
"9347",0.354305
"9348",0.3414
"9349",0.32255
"9350",0.40847
"9351",0.92531
"9352",0.826625
"9353",0.72872
"9354",0.93169
"9355",2.472555
"9356",0.974555
"9357",0.822355
"9358",1.1722
"9359",0.45922
"9360",0.325985
"9361",1.2462
"9362",0.589775
"9363",0.35727
"9364",0.374595
"9365",0.395195
"9366",0.289335
"9367",0.76127
"9368",0.42275
"9369",0.90408
"9370",0.404935
"9371",0.34282
"9372",0.31363
"9373",0.2983
"9374",0.556725
"9375",0.393745
"9376",0.36222
"9377",0.62519
"9378",0.53555
"9379",0.36158
"9380",0.206465
"9381",0.42338
"9382",0.543105
"9383",0.47926
"9384",0.387895
"9385",0.456935
"9386",0.407945
"9387",0.922985
"9388",0.50768
"9389",0.47992
"9390",0.01608
"9391",0.371185
"9392",0.90719
"9393",0.52355
"9394",0.45884
"9395",0.313865
"9396",0.73864
"9397",0.77645
"9398",0.61008
"9399",1.205355
"9400",0.843755
"9401",1.54869
"9402",0.40569
"9403",0.390645
"9404",0.486395
"9405",0.85107
"9406",0.372175
"9407",0.60551
"9408",0.422835
"9409",0.96758
"9410",0.528385
"9411",0.991995
"9412",0.93284
"9413",0.758085
"9414",0.42514
"9415",0.83796
"9416",0.28912
"9417",0.02367
"9418",0.108475
"9419",0.07575
"9420",0.11248
"9421",0.14101
"9422",0.14071
"9423",0.040105
"9424",0.072535
"9425",0.123005
"9426",0.159615
"9427",0.189275
"9428",0.139945
"9429",0.13216
"9430",0.15501
"9431",0.223215
"9432",0.042545
"9433",0.21688
"9434",0.033
"9435",0.829445
"9436",0.273905
"9437",0.25624
"9438",0.22973
"9439",0.28169
"9440",0.30446
"9441",0.32005
"9442",0.325955
"9443",0.294615
"9444",0.288675
"9445",0.274625
"9446",0.295385
"9447",0.226455
"9448",0.14854
"9449",0.310235
"9450",2.02874
"9451",0.137305
"9452",0.11169
"9453",0.090245
"9454",0.166075
"9455",0.079635
"9456",0.073795
"9457",0.45441
"9458",0.569805
"9459",0.39514
"9460",0.295685
"9461",0.976835
"9462",0.87318
"9463",0.95774
"9464",0.907185
"9465",0.830185
"9466",2.47229
"9467",1.01034
"9468",1.119465
"9469",1.289445
"9470",0.807385
"9471",0.828945
"9472",0.41152
"9473",0.569625
"9474",0.40468
"9475",0.539745
"9476",0.81123
"9477",0.40519
"9478",0.40667
"9479",0.32955
"9480",0.15528
"9481",0.13992
"9482",0.24249
"9483",0.258755
"9484",0.26047
"9485",0.62714
"9486",0.446555
"9487",1.158335
"9488",1.126585
"9489",0.872465
"9490",1.43947
"9491",0.8955
"9492",0.36163
"9493",0.85697
"9494",0.789705
"9495",1.008975
"9496",0.710335
"9497",0.82452
"9498",1.07657
"9499",0.85952
"9500",1.77844
"9501",1.49969
"9502",1.074195
"9503",0.75122
"9504",1.63115
"9505",0.88364
"9506",0.96497
"9507",0.89615
"9508",0.78092
"9509",0.6738
"9510",1.016925
"9511",1.51396
"9512",0.865795
"9513",1.264345
"9514",1.94333
"9515",0.98853
"9516",0.889385
"9517",0.981625
"9518",1.04745
"9519",1.338105
"9520",1.2173
"9521",0.697215
"9522",0.85438
"9523",0.699405
"9524",1.031415
"9525",1.06591
"9526",0.66544
"9527",0.83774
"9528",0.738885
"9529",0.846555
"9530",0.80651
"9531",0.556285
"9532",0.48755
"9533",0.84826
"9534",0.773715
"9535",1.03192
"9536",0.681335
"9537",0.61608
"9538",0.592495
"9539",0.9859
"9540",0.84287
"9541",0.85212
"9542",1.104935
"9543",1.35152
"9544",1.45662
"9545",0.88504
"9546",0.80071
"9547",1.27049
"9548",0.738605
"9549",0.989725
"9550",0.84179
"9551",1.266575
"9552",0.69891
"9553",1.152095
"9554",1.34458
"9555",0.98556
"9556",0.64897
"9557",0.72128
"9558",0.66527
"9559",0.827915
"9560",1.06448
"9561",1.042025
"9562",1.003875
"9563",1.121645
"9564",0.986735
"9565",1.021895
"9566",1.12248
"9567",1.113705
"9568",1.234465
"9569",1.01379
"9570",0.940565
"9571",0.952785
"9572",1.936235
"9573",1.09703
"9574",5.63819
"9575",0.96437
"9576",0.881015
"9577",1.97463
"9578",1.364765
"9579",1.454375
"9580",1.418515
"9581",1.098745
"9582",0.94953
"9583",1.098925
"9584",1.282875
"9585",1.232355
"9586",1.36431
"9587",0.981925
"9588",3.13264
"9589",1.0776
"9590",0.939015
"9591",1.413925
"9592",2.00595
"9593",1.53135
"9594",1.314285
"9595",0.989205
"9596",1.399955
"9597",1.11819
"9598",1.27925
"9599",1.47891
"9600",1.962095
"9601",1.64062
"9602",0.838435
"9603",0.83686
"9604",0.975505
"9605",0.684225
"9606",0.884335
"9607",0.79811
"9608",1.52429
"9609",2.36333
"9610",1.91254
"9611",0.865375
"9612",0.61951
"9613",0.57279
"9614",1.497485
"9615",0.898565
"9616",1.278885
"9617",1.333295
"9618",0.78086
"9619",0.699295
"9620",1.944645
"9621",0.96285
"9622",0.95051
"9623",0.81501
"9624",0.671
"9625",1.12059
"9626",1.05257
"9627",0.788825
"9628",0.771445
"9629",0.766025
"9630",0.834385
"9631",0.96523
"9632",1.3982
"9633",0.93342
"9634",0.914975
"9635",1.63499
"9636",0.748625
"9637",1.649985
"9638",0.89934
"9639",0.94288
"9640",0.88979
"9641",0.64068
"9642",0.934785
"9643",0.709205
"9644",0.682165
"9645",1.53035
"9646",1.163715
"9647",1.28937
"9648",1.002635
"9649",0.70901
"9650",1.41495
"9651",1.235325
"9652",1.300565
"9653",1.058355
"9654",1.401605
"9655",7.131515
"9656",0.96835
"9657",2.71497
"9658",3.935325
"9659",0.79943
"9660",0.68263
"9661",0.95222
"9662",0.64878
"9663",0.630855
"9664",1.01483
"9665",2.41955
"9666",1.43067
"9667",0.914215
"9668",1.21717
"9669",0.983175
"9670",1.87042
"9671",0.740825
"9672",0.76701
"9673",0.782635
"9674",0.84822
"9675",1.152135
"9676",0.985695
"9677",1.001265
"9678",0.92176
"9679",0.86961
"9680",1.06843
"9681",0.902065
"9682",0.7361
"9683",0.855095
"9684",0.919195
"9685",1.115475
"9686",0.988895
"9687",0.937625
"9688",0.868045
"9689",0.92637
